X,Y,OBJECTID,KC_Fac_FID,KCParkFID,SiteName,SiteType,Owner,OwnerType,Manager,ManageType,Maintd_By,MaintType,Label_Type
-121.897607594514,47.4676427705295,182,5162,7231401,Upper Raging River Forest,Other Site,Other Private,Private,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-121.835309004116,47.4774701269969,183,5162,7231401,Upper Raging River Forest,Other Site,Other Private,Private,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,2
-121.869593464117,47.5030279298657,184,5162,7231401,Upper Raging River Forest,Other Site,Other Private,Private,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,3
-122.107240254278,47.2965620542569,185,3115,5212401,Red Barn Ranch,Other Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,0
-122.104729894402,47.2948872289154,186,3115,5212401,Red Barn Ranch,Other Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.234668677448,47.2686024980308,187,15341,4213602,Aspen Park,Park Site,City of Pacific,City,City of Pacific,City,City of Pacific,City,1
-122.108506843583,47.6723774597265,188,2588,5251204,Bear Creek Park - Redmond,Park Site,City of Redmond,City,City of Redmond,City,City of Redmond,City,1
-122.322423330731,47.7051935689228,189,7082,4262903,Northgate Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.153469776952,47.5228743812608,190,5113,5243405,Highlands Trails,Park Site,City of Newcastle,City,City of Newcastle,City,City of Newcastle,City,0
-122.151751189431,47.5205421238002,191,5113,5243405,Highlands Trails,Park Site,City of Newcastle,City,City of Newcastle,City,City of Newcastle,City,1
-122.201027420702,47.6651798621209,192,2613,5250802,Terrace Park,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,1
-122.06108890943,47.5613811583046,193,2682,6241701,Lake Sammamish State Park,Park Site,Washington State Parks,State,Washington State Parks,State,Washington State Parks,State,0
-122.063051798406,47.5557464086452,194,2682,6241701,Lake Sammamish State Park,Park Site,Washington State Parks,State,Washington State Parks,State,Washington State Parks,State,1
-122.203086831777,47.7116904871185,195,2806,5262902,North Kirkland Community Center,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,0
-122.20452647398,47.7120563892652,196,2806,5262902,North Kirkland Community Center,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,1
-122.038614971252,47.5269995072899,197,8111,6243302,Mine Hill Park,Park Site,City of Issaquah,City,City of Issaquah,City,City of Issaquah,City,0
-122.037489530381,47.5245519865801,198,8111,6243302,Mine Hill Park,Park Site,City of Issaquah,City,City of Issaquah,City,City of Issaquah,City,1
-121.978348402885,47.5301728316132,199,15332,6242501,High Point Natural Area,Other Site,Other Private,Private,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.496198815298,47.3936566256561,200,8121,2221301,Old Mill Trail,Other Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.105794709052,47.4638500651482,201,2762,5232401,Ricardi Reach Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.103521844021,47.4635931784447,202,2762,5232401,Ricardi Reach Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.188256420468,47.3043146332435,203,2370,5211601,Auburn Narrows Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.184668777723,47.3028222839664,204,2370,5211601,Auburn Narrows Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.195151136264,47.3035313409165,205,2370,5211601,Auburn Narrows Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,2
-122.322457425796,47.5102648879348,206,15339,4230501,Glendale Forest,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.322535771776,47.5112820575373,207,15339,4230501,Glendale Forest,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-121.817521379013,47.504909386398,208,3125,8230501,Tollgate Farm,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-121.815071513447,47.5014911734704,209,3125,8230501,Tollgate Farm,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.392259402941,47.7743942498673,210,7843,3260206,Kayu Kayu Ac Park,Park Site,Other King County,County,City of Shoreline,City,City of Shoreline,City,1
-122.352707925064,47.2763578934309,211,7251,4213002,SW 363rd Street Open Space,Park Site,City of Federal Way,City,City of Federal Way,City,City of Federal Way,City,0
-122.351384586546,47.2750419823618,212,7251,4213002,SW 363rd Street Open Space,Park Site,City of Federal Way,City,City of Federal Way,City,City of Federal Way,City,1
-122.209523482663,47.4799039545397,213,6893,5231803,Gateway Park,Park Site,City of Renton,City,City of Renton,City,City of Renton,City,1
-121.879145298329,47.5340938853819,214,5169,7242609,Cottonwood Park,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,1
-122.407312538662,47.5784968504304,215,7185,3241003,Alki Playground,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.355232397568,47.6293005328451,216,7134,3252407,Queen Anne Boulevard,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,0
-122.361449298173,47.6397975842404,217,7134,3252407,Queen Anne Boulevard,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.349145381504,47.6312119579531,218,7134,3252407,Queen Anne Boulevard,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,2
-122.160710696754,47.5533251926182,219,5013,5242204,Forest Drive Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,0
-122.162820497122,47.5551541052354,220,5013,5242204,Forest Drive Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.174631640147,47.6446613075437,221,2579,5252101,Pikes Peak Greenbelt,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.402978056429,47.5769109772587,222,7184,3241002,Schmitz Boulevard,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,0
-122.405077374463,47.5776305753144,223,7184,3241002,Schmitz Boulevard,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.479201934253,47.4203601077157,224,8162,3220704,Judd Creek Natural Area,Other Site,Other Private,Private,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.469580553185,47.40689338101,225,8162,3220704,Judd Creek Natural Area,Other Site,Other Private,Private,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.205349695576,47.604078673667,226,7819,5253205,Southeast 6th Street Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.152389491489,47.5537096127022,227,5019,5242209,Forest Park Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.250035790522,47.510612737681,228,7217,4230203,Thayer Place,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.195180628005,47.6202368881174,229,6899,5252906,Ashwood Playfield,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.264687234783,47.4212762666578,230,15314,4220203,Three Friends Fishing Hole,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,1
-122.203877499288,47.479873267324,231,6892,5231707,Veterans Memorial Park - Renton,Park Site,City of Renton,City,City of Renton,City,City of Renton,City,1
-122.45148439647,47.3658303312153,232,5303,3222902,Dockton Forest,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.447070218776,47.3690231318166,233,5303,3222902,Dockton Forest,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.439660599852,47.3725356099016,234,5303,3222902,Dockton Forest,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,2
-122.436958431716,47.375540552389,235,5303,3222902,Dockton Forest,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,3
-122.33916984009,47.4409538718297,236,8104,4233101,Nist Park,Park Site,City of Normandy Park,City,City of Normandy Park,City,City of Normandy Park,City,1
-121.996651166341,47.5549687904177,237,8213,6242301,Grand View Park,Park Site,City of Issaquah,City,City of Issaquah,City,City of Issaquah,City,1
-122.163199225917,47.5594528542405,238,5022,5242202,Foresthill Neighborhood Park and Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,0
-122.16343221181,47.5580476720365,239,5022,5242202,Foresthill Neighborhood Park and Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.096712788275,47.3647642795089,240,2662,6223001,Jenkins Creek Park,Park Site,City of Covington,City,City of Covington,City,City of Covington,City,0
-122.09779116525,47.3623563334646,241,2662,6223001,Jenkins Creek Park,Park Site,City of Covington,City,City of Covington,City,City of Covington,City,1
-122.295114338435,47.5039181354714,242,4868,4230403,Site 1 Duwamish,Park Site,King County WLRD,County,King County WLRD,County,King County WLRD,County,0
-122.295695384589,47.5034218732836,243,4868,4230403,Site 1 Duwamish,Park Site,King County WLRD,County,King County WLRD,County,King County WLRD,County,1
-122.103374152648,47.6411668353367,244,2603,5252401,Idylwood Beach Park,Park Site,City of Redmond,City,City of Redmond,City,City of Redmond,City,0
-122.10305147181,47.6428372893903,245,2603,5252401,Idylwood Beach Park,Park Site,City of Redmond,City,City of Redmond,City,City of Redmond,City,1
-122.365953019208,47.6401072079083,246,7133,3252406,Coe Play Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-121.759181185662,47.495069493052,247,2428,8231001,Little Si Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-121.759624121481,47.4977220061688,248,2428,8231001,Little Si Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-121.988475692564,47.7225727628748,249,2598,6262401,Duvall Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-121.987037399883,47.7201140301669,250,2598,6262401,Duvall Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-121.940579638811,47.2671242319113,251,2831,7212901,Nolte State Park,Park Site,Washington State Parks,State,Washington State Parks,State,Washington State Parks,State,0
-121.94033140204,47.2735315861849,252,2831,7212901,Nolte State Park,Park Site,Washington State Parks,State,Washington State Parks,State,Washington State Parks,State,1
-122.281408005584,47.7532083595076,253,8227,4261004,Whispering Willow Park,Park Site,City of Lake Forest Park,City,City of Lake Forest Park,City,City of Lake Forest Park,City,1
-122.380444566239,47.7043311433494,254,7084,3263504,Blue Ridge Circle,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.027602194039,47.3906687702061,255,2764,6221502,Dorre Don Reach Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.031427644157,47.3961545812552,256,2764,6221502,Dorre Don Reach Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.032689993723,47.395051020648,257,2764,6221502,Dorre Don Reach Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,2
-122.309280992623,47.7492625780018,258,2264,4261601,Hamlin Park,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,0
-122.307554777863,47.7465797616832,259,2264,4261601,Hamlin Park,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,1
-122.341049094223,47.6191298840285,260,2306,4253005,Denny Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
